1,103,113740,195,13.2,24.8,62,11.8,1.4,85.7,11.8,0.7,0.7,4.6
1,105,11371,16,28.6,31.6,54.2,12.3,1.9,30,69.6,0.1,0.1,0.9
1,107,20178,23,19.3,26.3,57.6,14.1,2,57.2,42.4,0.1,0.1,0.8
1,109,29639,44,20.3,25.4,62,11.4,1.2,60.2,36.8,0.6,1,1.6
1,111,22717,39,15.7,25.1,58.5,14.4,2,76.8,22.1,0.3,0.4,1.3
1,113,49326,77,18.6,26.3,60.1,12.2,1.4,56.1,42.1,0.3,0.6,2.1
1,115,72330,114,13.1,24.2,63.7,11,1.1,90.3,8.2,0.4,0.3,1.3
1,117,171465,216,6.9,26.2,65.1,8,0.7,88.2,9.4,0.3,1.4,3.1
1,119,13819,15,26.4,28.2,57.6,11.5,2.7,24.9,74.7,0.1,0.1,1.4
1,121,80457,109,16.8,24.9,61.7,12,1.4,67.5,31.4,0.2,0.4,1.1
1,123,40717,57,16,23.6,59.8,14.6,2,72.9,26.3,0.2,0.2,0.9
1,125,168908,128,16.5,25,63.9,9.9,1.2,67.7,30.1,0.2,1.1,1.6
1,127,70117,88,14.8,23.6,61,13.7,1.6,92.5,6.4,0.3,0.2,1.2
1,129,17773,16,16.9,27.2,59.4,12,1.3,66,26.4,6.7,0.1,0.9
1,131,12937,15,27.9,30.6,56.4,11,2,27.1,72.6,0.1,0.1,0.8
1,133,24498,40,16.9,22.8,62.2,13.7,1.4,98.3,0.6,0.4,0.1,1.9
4,1,69343,6,27.5,36.8,53.5,8.8,0.9,22.2,0.6,76.1,0.3,4.6
4,3,126106,20,16.3,27.1,56.9,14.4,1.6,90.1,4.4,1.3,2.1,30.8
4,5,123866,7,15.6,29,63.3,7,0.7,66.1,1.3,29.9,1.2,11.6
4,7,51663,11,17.1,25.4,53.7,18.7,2.2,83.5,0.7,14.6,0.6,16.3
4,9,33073,7,20.5,30.1,57.2,11.1,1.6,80.4,2.2,16.3,0.7,27.8
4,11,7521,4,11.2,30,58.8,9.9,1.3,96.2,0.8,1.9,0.5,46.4
4,12,20238,4,17.2,20.6,50.4,26,2.9,84.2,1,13.2,0.6,22.8
4,13,3635528,395,12.8,28.6,60.3,9.7,1.4,89,4.3,2.2,2.9,28.7
4,15,187200,14,14.9,23.3,55.9,18.8,2,94.2,1,2.5,1.1,12.8
4,17,108432,11,21.4,33.9,55.1,10.1,0.9,48.5,1.1,48.8,0.4,8.7
4,19,924786,101,14.3,26,59.6,12.5,1.9,88.7,3.4,3.6,2.6,31.6
4,21,229549,43,14.6,26.1,59.4,13.1,1.4,86.9,3.5,7.4,1.1,29.6
4,23,42009,34,19.2,33.4,55,10.4,1.2,97.7,0.6,0.8,0.8,80.4
4,25,198701,24,12,21.1,56.9,19.5,2.5,95.6,0.7,1.7,0.8,11.5
4,27,181277,33,18,30.8,51.8,15.6,1.8,93,2.7,1.9,1.4,54.6
5,1,20073,20,17.3,24.9,59.5,13.8,1.8,74.6,24.5,0.1,0.4,1.1
5,3,23178,25,17.8,25.9,60.2,12,1.9,71.3,27.8,0.1,0.3,3.8
5,5,40330,73,13.7,18.8,54.8,22.8,3.6,98,0.3,0.5,0.4,1
5,7,186938,221,10,27.2,60.2,11.1,1.5,93.8,1.1,1.6,1.9,12.6
5,9,35793,61,15.3,23.5,59.4,14.9,2.1,97.7,0.3,0.7,0.4,1.5
5,11,12192,19,20.3,23.4,59.5,14.9,2.2,71.2,28.2,0.3,0.1,10.2
5,13,5589,9,14.5,23.5,61.1,13,2.4,76.6,23.2,0,0,2.1
5,15,26999,43,15.4,24,60.1,14.2,1.7,97.3,0.3,0.7,0.7,13.5
5,17,13027,20,27.9,26,58.3,13.6,2,45.2,53.9,0,0.6,4
5,19,22916,26,17.2,24.4,61.3,12.1,2.1,75.3,22.3,0.5,1.1,3.9
5,21,16578,26,17.1,23,57.9,16.3,2.7,98.2,0.3,0.7,0.2,1
5,23,25391,46,14.4,20.5,57.8,19.4,2.2,98.2,0.5,0.3,0.2,1.7
5,25,8903,15,14.2,24.7,61,12.6,1.7,85.7,13.5,0.4,0.1,1.8
5,27,24695,32,20.3,25.3,58.8,13.5,2.4,62.3,36.6,0.3,0.4,1.6
5,29,20739,37,16.5,25.1,59.3,13.5,2.1,85.5,12.5,0.5,0.5,2.4
5,31,86735,122,15.9,25.8,62.5,10.3,1.4,88.3,9.7,0.4,0.7,3.1
5,33,57630,97,14.2,27.1,61,10.8,1.1,93.4,1.1,2.1,1.4,4.6
5,35,51882,85,22.5,31.2,59,8.7,1.1,49.2,49.4,0.3,0.6,1.9
5,37,19237,31,19.6,26.8,60,11.6,1.5,75.5,23.4,0.3,0.4,1.1
5,39,8524,13,18.7,25.2,58.3,13.9,2.6,58.2,40.7,0.3,0.4,2.4
5,41,14358,19,23.2,28.2,57.5,12.1,2.2,52.1,46.8,0.3,0.4,3.8
5,43,18693,23,18.4,25.6,61.3,11.5,1.6,71.2,27.5,0.2,0.5,2.6
5,45,97147,150,12.8,27,63.4,8.5,1.1,88.3,9.3,0.5,0.8,2.5
5,47,18218,30,16.4,24.6,59.2,13.9,2.3,96.7,0.7,0.8,0.9,2
5,49,11934,19,18.2,21.3,57.2,18.7,2.7,98.1,0.3,0.6,0.2,0.7
5,51,93551,138,16,21.9,57.4,18,2.7,89.3,7.9,0.7,0.6,3.3
5,53,17348,27,10.9,23.8,63.6,11.2,1.5,95.8,3.1,0.5,0.2,1.7
5,55,39401,68,15.4,25.3,60.9,12.2,1.6,97.8,0.3,0.4,0.2,1.5
5,57,23383,32,19,27,59.7,11.4,1.9,68.8,29.1,0.4,0.5,12
5,59,31264,51,15,24.3,60.4,13.2,2.1,87.9,10.2,0.5,0.3,1.7
5,61,14552,25,15.7,26.7,59.2,12,2.2,77.8,20.7,0.5,0.5,8.8
5,63,34737,45,14.9,24.3,60.9,13.2,1.6,95.5,2.1,0.4,1,2.5
5,65,13430,23,18.1,20.8,58.3,18.3,2.6,96.8,1.5,0.8,0.2,1.1
5,67,17601,28,20.6,23.4,61.9,12.7,1.9,79.7,19.4,0.3,0.2,1.4
5,69,81700,92,20.9,26.9,60.3,11,1.8,46.2,51.9,0.3,0.9,1.2
5,71,24042,36,17.1,25.9,60.2,11.9,2,95.7,1.8,0.7,0.7,9.3
5,73,8027,15,20.5,24.2,58.5,14.2,3.1,63.1,36.1,0.4,0.3,1.6
5,75,17153,29,19,24.1,58.4,14.7,2.7,97.8,0.7,0.6,0.1,0.9
5,77,11545,19,29.1,24.7,62,11.3,2,42.2,57.2,0.2,0.4,2.6
5,79,14262,25,23.4,21.3,66.6,10.3,1.8,66.1,32.9,0.4,0.1,1.8
5,81,13227,25,15.4,24.2,59.7,14.1,2,76,21.2,1.2,0.2,2
5,83,22944,32,16.4,24.9,59,14,2.1,95.7,1.3,0.7,0.8,1.6
5,85,60658,79,10.8,26.8,62.9,9.3,1.1,91.5,6.5,0.5,0.6,2.3
5,87,14962,18,17,24.8,60.9,12.6,1.8,97.2,0.2,1.2,0.3,3.9
5,89,16735,28,17.1,20,58.6,18.9,2.4,97.7,0.3,0.7,0.2,1
5,91,43162,69,17.8,25.9,60.4,11.8,1.9,74.5,23.4,0.7,0.4,1.9
5,93,47911,53,22.3,30.2,57.5,10.8,1.6,63.9,34.1,0.3,0.4,2.7
5,95,9302,15,23.2,26.6,55.7,15,2.6,59.3,39.3,0.2,0.3,1.7
5,97,9274,12,17.3,22.4,58.1,17.3,2.3,97.1,0.6,0.9,0.4,3.7
5,99,9550,15,19.3,24.9,59.1,13.5,2.5,66.6,32.7,0.4,0.1,2.2
5,101,8452,10,19.9,22.6,61.3,14.1,2.1,98.2,0.2,0.5,0.2,1.2
5,103,27102,37,18.6,25,58.5,14,2.4,58.6,40.2,0.2,0.4,1.1
5,105,10468,19,14.8,24.2,60.7,13.4,1.8,96.3,2,0.9,0.2,1.3
5,107,24107,35,28.4,32.4,53.5,12.4,1.7,37.3,61.4,0.2,0.5,1.5
5,109,11038,18,15.6,24.3,58,15.3,2.4,94.2,3.9,0.8,0.3,4.9
5,111,25349,33,20.5,26.3,59.6,12.6,1.5,91.8,7.4,0.2,0.2,1.8
5,113,20176,23,19.1,25,57.2,15.6,2.3,96.5,0.3,1.5,0.3,3.8
5,115,56580,70,16.5,26.1,60.8,11.4,1.6,94.4,3,0.6,0.8,3.8
5,117,9113,14,15.4,22.4,60,15.1,2.5,84.8,14.5,0.4,0.2,0.9
5,119,366463,475,15.1,26.3,61.9,10.3,1.5,62.5,34,0.4,1.6,3.1
5,121,18465,28,17.2,23.4,59.4,14.9,2.3,97.4,1.2,0.6,0.1,1.2
5,123,27902,44,25.2,28.3,60.2,9.9,1.6,48.2,50.5,0.3,0.7,5.2
5,125,91188,126,9.4,24.2,62.8,12,1.1,94.8,3.2,0.5,0.7,2
5,127,11150,12,18.9,26.1,58.8,13.4,1.8,95.4,0.5,1.2,2,7
5,129,7969,12,21.8,20.9,59.3,16.9,2.9,98,0.2,0.8,0.2,1.1
5,131,118750,221,15.4,26.8,60.4,11.1,1.7,85.8,6.3,1.6,3.8,9.6
5,133,16456,29,17.8,29.7,57.7,11,1.5,92.4,4.4,2,0.3,26.5
5,135,17397,29,19.9,21.4,55.8,19.8,3,97,0.9,0.6,0.2,1.4
5,137,11716,19,18.4,21.6,58.6,17.9,1.9,97.7,0.3,0.4,0,1.1
5,139,44186,43,17.7,25.4,58.8,13.4,2.4,65.3,33,0.2,0.6,1.7
5,141,16529,23,17,21,55.9,19.9,3.2,97.1,0.5,0.8,0.3,1.4
5,143,180357,190,13.8,27.5,63.1,8.4,1.1,91.2,2.7,1.4,2.6,12.2
5,145,71332,69,15.5,25.4,60.9,11.9,1.8,93.8,4,0.5,0.5,2.6
5,147,8098,14,23,25.2,58.6,13.6,2.5,70.4,28.7,0.2,0.2,0.9
5,149,21391,23,15.6,26.3,59.1,12.6,2,95.4,1.5,0.7,1.3,17.1
6,1,1448905,1964,10.7,26.2,63.3,9,1.5,56.9,13.8,0.7,24.9,20.3
6,3,1159,2,13.1,18.8,69.5,11,0.8,80.1,0.7,18.6,0.4,8.5
6,5,38471,65,9.2,19,63.3,15.4,2.4,91.2,4.1,1.6,1.5,9.5
6,7,214185,131,15.8,24.4,60.7,12.2,2.7,89.2,1.6,1.9,4.2,11.6
6,9,46871,46,9.7,20.8,62,15.1,2.1,93.6,1,1.7,1.3,8.6
6,11,21095,18,13,30.5,56.5,11.2,1.9,93.5,1,2.4,2.5,49.1
6,13,1017787,1414,7.5,27,61.6,9.7,1.7,72.7,9.6,0.7,13.5,20.7
6,15,28705,28,18.6,23.1,64.2,10.9,1.8,83.3,4.6,6.1,2.9,14.9
6,17,176841,103,7.5,24,64.3,10.3,1.4,92.5,0.9,1,3.2,10.3
6,19,877584,147,20.6,32.3,58,8.3,1.4,81.4,5.7,1.9,9,46.4
6,21,27759,21,15.2,29.9,57.8,10.5,1.9,92.5,0.9,2.2,3,32.4
6,23,128376,36,15.6,23.2,64.3,10.7,1.9,87.5,1.1,5.4,2.1,7.4
6,25,155823,37,19.8,31.9,57.8,9.1,1.2,90.6,4.2,1.9,2.6,75.1
6,27,18156,2,10.6,22.7,59.2,15.5,2.6,86.2,0.4,10,1.4,15.9
6,29,756825,93,18.2,32,59.1,7.8,1.1,85.8,6.2,1.7,4.2,43.6
6,31,143420,103,18.2,29.6,63,6.4,0.9,84.3,8.5,2,3.5,46.6
6,33,65147,52,14.8,23.7,60.2,13.8,2.4,90.9,2.2,3.1,1.3,14.5
6,35,34751,8,14.9,20.7,70.4,7.7,1.2,84.3,9.5,3.1,1.4,14.9
6,37,9935475,2447,17.7,28.9,61,8.7,1.4,74.1,9.7,1.1,13.4,46.4
6,39,142788,67,18.9,29.5,59.9,9.4,1.3,88.6,4.4,3.1,2.2,47.9
6,41,246960,475,7.3,21.2,64.3,12.3,2.3,88.7,3.1,0.6,5.5,12.4
6,43,18069,12,11.3,20,62.6,15.2,2.2,92.3,1.1,3.1,1.1,9.6
6,45,88161,25,14.6,25,61.4,11.7,2,90.3,0.8,4.8,1.7,19.2
6,47,241706,125,18.2,34.2,57,7.7,1.1,85.4,4.1,1.6,6.8,50.8
6,49,9524,2,16.5,22.6,59.1,16.2,2.2,92.9,0.8,4,0.7,11.9
6,51,12509,4,8.7,23,68.9,7.6,0.5,94.6,0.6,2.5,1.4,22.6
6,53,412104,124,13.7,30.1,60,8.5,1.4,85.5,3.8,1.3,7.1,50.1
6,55,132764,176,7.9,24.7,60.8,12.1,2.4,89.3,2,1,5.6,27.3
6,57,98394,103,8.3,20.9,62.2,14.6,2.4,95.6,0.4,0.9,1.1,6.7
6,59,2988072,3785,10.6,28.1,61.4,9.1,1.4,78.9,1.9,0.9,16.2,32.1
6,61,317028,226,5.9,24.1,61.9,12.1,1.9,90.2,1.3,0.9,4.9,10.5
6,63,21477,8,10.1,20.5,61.1,16.3,2.2,94.1,0.8,2.4,0.7,5.9
6,65,1946419,270,12.3,29.8,58.8,9.8,1.7,84.5,6.5,1.4,5.2,40.5
6,67,1363482,1412,13.7,28.5,60.6,9.4,1.5,70,10.5,1.1,14,18.2
6,69,55936,40,9.2,31.9,60,7.1,1.1,91.7,1.4,1.6,3.6,50.1
6,71,1963535,98,16,32.2,59.7,7.1,1,80.6,9.5,1.4,6,44.2
6,73,2933462,698,11.6,27.5,61.4,9.4,1.6,79.8,5.6,1,10.8,29
6,75,739426,15837,12,15.7,69.6,12.4,2.4,56.6,7.3,0.5,33.3,13.5
6,77,664116,475,14.7,31.1,59.3,8.3,1.4,73,7.9,1.3,14.3,34.1
6,79,255478,77,11.1,22.6,63.1,12.1,2.2,91.3,2.1,1.1,3.3,17.5
6,81,699610,1558,6.8,24.5,62.5,11,2,68.5,3.4,0.5,24.8,22.3
6,83,400762,146,13.1,27.1,60,10.8,2.1,89.1,2.3,1.6,4.8,36.8
6,85,1699052,1316,8.8,26.4,63.2,9.1,1.3,63.2,2.8,0.8,30.6,24.5
6,87,249666,561,11.3,25.2,64.5,8.6,1.6,90.9,1.2,1.2,4.3,27.4
6,89,179904,48,13.4,24.8,60,13,2.1,90.9,1,2.6,2.3,7.1
6,91,3434,4,9.2,21.6,61.4,14.3,2.7,96.9,0.3,1.8,0.1,8.4
6,93,45259,7,15.5,22.5,59.4,15.6,2.5,90.7,1.4,3.7,1.4,8.9
6,95,411593,496,8.4,28.9,60.9,8.9,1.3,64,15.3,0.9,14.9,20.6
6,97,466477,296,8.8,25.1,62.4,10.5,2.1,90.2,1.6,1.4,4.1,20.7
6,99,505505,338,14.2,31.1,58.9,8.5,1.4,87.1,3.1,1.5,5.6,37
6,101,88876,148,12.9,28.4,59.5,10.6,1.5,80.9,2.3,1.6,12.6,25.4
6,103,61197,21,14.8,26.4,58.6,13,2,93.8,0.8,2.1,1.1,18.7
6,105,13622,4,14.3,20.5,62.2,15.4,1.8,90.4,0.5,4.5,0.8,4.7
6,107,410874,85,21.5,34.1,56.6,8,1.3,90.9,1.9,1.9,3.8,54.7
6,109,59380,27,11.5,18.9,63.4,15.5,2.2,91.8,3.1,1.8,1.1,10
6,111,796106,431,9.8,28.8,60.5,9.2,1.5,87.9,2.1,1.2,6.7,35.6
6,113,184932,183,12.1,27.7,62.8,8.2,1.3,80.7,2.6,1.4,12.1,27.1
6,115,67153,106,16.7,31.7,58.8,8.3,1.2,82.6,3,2.4,7.8,20.8
8,1,399426,335,10.5,30,62.8,6.5,0.7,89.8,3.2,1.4,3.6,34.5
8,3,15282,21,18.4,30.1,59.4,9.2,1.4,92.5,1.7,3,1.5,43
8,5,529090,659,7.9,27.4,63.1,8.3,1.1,82.4,9.6,0.8,4.8,15.8
8,7,11886,9,11,22.5,64.2,12.4,0.9,96.5,0.4,1.6,0.5,15.2
8,9,4069,2,15.9,22,53.7,20,4.2,97.9,0,0.8,0.5,9.2
8,11,5558,4,19.3,23.4,62.1,13.2,1.3,91.8,4.1,2.8,1,30.7
8,13,280440,378,9.5,24.5,66.7,7.6,1.2,92.9,1.1,0.7,3.8,12.5
8,14,43478,-2222,5.1,28.6,64.6,6.4,0.4,92.1,1.2,0.6,4.5,10.2
8,15,16968,17,11.6,18.9,62.9,16.1,2.1,96.1,1.7,1,0.5,8.6
8,17,1953,1,11.1,26.4,56.7,13.8,3.1,98.3,0.6,1,0.2,9
8,19,9197,23,6.8,21.9,71,6.6,0.4,97.3,0.4,0.9,0.7,4.2
8,21,8512,7,19.6,30.3,54,12.9,2.8,97,0.3,2,0.5,55.8
8,23,3424,3,21.6,23.2,57.8,16.5,2.5,93.3,1.1,3.4,1.8,62.8
8,25,5401,7,25.5,18.5,71.1,8.4,1.9,88.7,7.3,2.7,0.9,23.3
8,27,3860,5,11,20.1,62.4,16.2,1.3,97.9,0.4,0.8,0.4,3.2
8,29,29947,26,13.2,23.2,57.3,16.4,3.1,97.1,0.6,0.9,0.4,12.5
8,31,557917,3638,15.1,25.4,63.7,9,1.9,82.9,10.6,1.4,3.3,34.2
8,33,1827,2,12.1,22.6,60.4,14.3,2.7,96.4,0.1,2.8,0.5,6.8
8,35,249416,297,2.2,30,65.3,4.4,0.4,92.8,1.5,0.5,3.5,6.4
8,37,47530,28,6.4,24.7,71.5,3.5,0.2,97.3,0.6,0.6,1,26.9
8,39,22788,12,5.5,26.9,66,6.5,0.6,96.4,0.7,0.8,0.6,5.1
8,41,565582,266,10.4,28.6,62.4,8,1.1,85.8,6.7,1,3.2,12.2
8,43,47766,31,14,20.2,64.6,13.1,2.1,91.3,5.3,1.3,0.7,10.4
8,45,49810,17,8.5,28.3,63,7.9,0.8,96.9,0.7,0.7,0.6,22.4
8,47,4932,33,5.8,20.4,72.8,6.4,0.4,96.4,0.9,0.6,1.3,4.6
8,49,13211,7,7.6,21.4,69.9,8.1,0.6,97.5,0.6,0.6,0.8,5
8,51,14226,4,11.7,21.3,71.1,6.7,0.8,96.8,0.6,1,0.7,5.8
8,53,765,1,9.3,19.3,63.9,14.9,1.8,97.9,0,1.6,0.5,1.6
8,55,7771,5,19.2,20.4,61,15.9,2.8,91.9,3,3.3,0.6,34.3
8,57,1448,1,13.1,22.9,60.6,14.3,2.2,98.8,0.3,0.8,0.1,8.1
8,59,526801,682,6.8,25.5,63.3,9.9,1.3,93.8,1.1,0.9,2.6,12.6
8,61,1422,1,10.3,23.5,55.5,16.3,4.7,97.7,0.6,1.5,0.3,3.2
8,63,7642,4,13.2,25.6,58.6,13.1,2.7,97,1.9,0.5,0.5,15.9
8,65,7738,21,11.6,28.6,63.8,7.1,0.6,96.5,0.4,1.9,0.9,41.3
8,67,47452,28,10.6,22.7,66.7,9.3,1.2,91.4,0.6,5.8,0.7,10.3
8,69,271927,105,9.3,24.9,65,8.8,1.3,94.9,0.9,0.7,1.9,9.3
8,71,15446,3,15.4,24.4,58.1,14.5,2.9,94.5,0.6,2.7,1,40.8
8,73,5618,2,15.1,23.1,61.8,12.5,2.6,92.1,5.6,1,1,10.2
8,75,20719,11,12.8,26.3,59.6,12.1,2,96,2.3,0.8,0.5,12.6
8,77,129872,39,11.1,24.7,59.9,13.1,2.2,96.3,0.7,0.9,0.7,10.8
8,79,932,1,9.5,17.9,61.6,18.8,1.7,99.2,0,0.3,0,1.9
8,81,13417,3,9.5,28.5,62.5,7.8,1.2,97.3,0.4,0.9,0.4,12.6
8,83,24778,12,14.9,26.4,58.7,13.3,1.6,87,0.2,10.9,0.4,9.7
8,85,37482,17,12.3,25.5,58.6,13.7,2.2,96.3,0.6,1.3,0.7,16.5
8,87,27995,22,12.8,30.4,55.9,11.4,2.2,97.3,0.7,1,0.5,32.2
8,89,19495,15,17.8,28,54.7,14.7,2.6,95.1,1.1,1.6,1,37.8
8,91,4260,8,7.6,21.1,65.7,12.3,1,97.9,0.1,0.8,0.4,3.8
8,93,16949,8,7.2,22.3,69.4,7.9,0.4,96.6,0.8,0.8,0.6,5.8
8,95,4586,7,10.8,27.7,54,14.7,3.6,97.9,0.3,0.7,0.5,18.4
8,97,14914,15,5.2,16.9,73.8,8.6,0.7,97,0.7,0.3,1.5,7
8,99,13892,8,17.4,31.1,55.9,10.8,2.2,96.8,0.6,1.5,0.7,37.2
8,101,151322,63,15.2,26.3,58.9,12.6,2.2,93.7,2.2,1.9,0.9,38.5
8,103,5973,2,9.2,25.9,61.6,11.2,1.2,97.8,0.2,0.9,0.4,5.8
8,105,12227,13,16.6,27,57.4,13.3,2.3,96.7,0.8,1.6,0.5,37.4
8,107,21313,9,6.3,21.5,72.6,5.5,0.4,97.7,0.5,0.5,0.5,3.7
8,109,7031,2,20.5,27.2,62.9,8.7,1.3,96.4,0.2,2.2,0.6,45.4
8,111,577,1,13.4,17.1,74.3,8,0.7,98.1,0,1.2,0.7,8.8
8,113,7213,6,8.7,17.8,78.3,3.6,0.3,97.4,0.3,0.8,1.2,8.7
8,115,2529,5,11.1,23.3,53.7,19.6,3.4,98,0.6,0,1.1,13.6
8,117,24892,41,6.4,18.8,76.6,4.3,0.3,97.1,0.9,0.4,0.9,13.1
8,119,21918,39,7.6,23.8,66.9,8.7,0.6,95.8,1,1,0.7,4.5
8,121,4633,2,10.8,24.4,56.5,17,2.1,98.9,0.1,0.7,0.1,7.5
8,123,228943,57,10.3,29,62.6,7.2,1.1,95.8,0.8,1,1.2,27.5
8,125,9789,4,12.1,27.8,56.1,13.4,2.6,99.1,0.2,0.3,0.1,18.4
9,1,902775,1443,7.3,26.5,60.4,10.8,2.2,83.7,10.7,0.3,4.2,13.8
9,3,877393,1193,9.2,24.9,60.9,11.6,2.6,81.6,13.3,0.3,3.4,12.5
9,5,190071,207,5.5,23.2,62.4,11.7,2.7,96,1.4,0.2,1.4,3.1
9,7,163214,442,5.1,23.3,62.9,11.2,2.6,91.8,4.7,0.2,2.1,3.5
9,9,846766,1398,9.4,24.9,61.2,11.1,2.8,82.4,12.6,0.3,3.3,11.7
9,11,266618,400,6.6,24.7,62.2,11,2.1,87.6,6,0.9,3.2,5.9
9,13,147634,360,5.3,24.2,65.3,9,1.6,92.6,3.4,0.2,2.8,3.4
9,15,115826,226,8.1,24.5,63.7,9.7,2.2,94.7,2.3,0.5,1.1,7.4
10,1,143968,244,10.6,26.3,61.4,10.8,1.5,73.7,22,0.6,1.9,3.7
10,3,523008,1227,8.2,25.1,63.3,9.9,1.6,72.3,22.5,0.3,3.6,6.6
10,5,176548,188,10,21.4,59.1,17.2,2.2,83.5,14.1,0.6,0.9,5.8
11,1,550521,8966,17.5,21.5,66.3,10.5,1.8,38,57,0.3,3.2,8.4
12,1,223852,256,16.1,23.7,66.1,9,1.2,73.7,20,0.3,4.4,6.3
12,3,24569,42,13.7,27.2,63.2,9,0.7,85.3,13.3,0.3,0.5,2.3
12,5,161558,212,12.8,24.6,61.4,12.8,1.2,84.4,11.3,0.8,1.9,3.1
12,7,28118,96,16.2,21.9,65.4,11.5,1.3,76.3,21.9,0.4,0.8,2.9
